gene,objective,cycling_constraint
Ndufb11,0.15265499,1
Ints8,0.15264441,1
Kmt2a,0.15261444,1
Arrdc2,0.15261018,1
Pcyt2,0.1526029,1
Gm15952,0.15259974,1
Pspc1,0.15258665,1
Tuba1c,0.15257528,1
Slc37a4,0.15253201,1
Sh3bp2,0.152515,1
Gm36756,0.15250896,1
Cacna1d,0.15249924,1
Tead2,0.15248716,1
Gm20682,0.15248296,1
Dclre1c,0.15247521,1
Sgtb,0.15245534,1
Cep250,0.15243265,1
2810002D19Rik,0.15242457,1
Dll4,0.15240462,1
Wnt10a,0.15238562,1
Metap1,0.15238488,1
Ino80e,0.1523657,1
Lrrc2,0.15235084,1
Pfn2,0.1523395,1
Pofut1,0.15233317,1
Pitpnm2,0.15233092,1
Ghitm,0.15232877,1
Cacnb4,0.15229475,1
Ncoa4,0.15228279,1
Gm9844,0.15227905,1
Mrs2,0.1522782,1
Fsd1l,0.15226655,1
Exo5,0.15225382,1
Gm15401,0.15224673,1
Thy1,0.15224424,1
2300009A05Rik,0.152233,1
Ankrd60,0.1522287,1
Loxl3,0.15221533,1
Uba5,0.15220371,1
Ap1m1,0.1521996,1
Wbp1,0.15219676,1
Mettl21c,0.15219462,1
Sprr1a,0.15219085,1
Fam222b,0.15218116,1
Znrd2,0.15215647,1
Elmod2,0.15215045,1
Capsl,0.15214545,1
Mef2c,0.15214428,1
Tbc1d10a,0.15214244,1
Man2b2,0.15214223,1
Noct,0.15211105,1
Lancl2,0.15210617,1
Araf,0.15209189,1
Grid2ip,0.15208787,1
Tlk1,0.15203574,1
Slc30a6,0.15202965,1
Ttc4,0.15201598,1
Ifnar2,0.15201381,1
Matk,0.15195931,1
Paf1,0.15195821,1
Tomm20,0.15195628,1
Aim2,0.15194404,1
Tbccd1,0.15192728,1
Sec63,0.15188895,1
Erh,0.15187755,1
Cysltr2,0.15178911,1
Ndufa1,0.1517629,1
Gak,0.15172783,1
Zc3h7b,0.15172641,1
L3mbtl2,0.1517188,1
Golt1b,0.15170608,1
Rundc3a,0.15170293,1
Tmem63a,0.15169843,1
Gm26852,0.1516776,1
Phf8,0.15165512,1
Herc4,0.15157598,1
Tmem199,0.151571,1
Slc25a27,0.15153114,1
Decr1,0.15150666,1
Shd,0.15148556,1
Scaf1,0.15145744,1
Hist1h1b,0.15143915,1
Nup98,0.15143618,1
Calm3,0.15139483,1
Inha,0.15139416,1
Gm10634,0.1513894,1
Tmem136,0.1513714,1
Smad1,0.1513642,1
Rps6ka4,0.15136027,1
Fbxl18,0.15131235,1
Mars2,0.15131198,1
Cd180,0.15130618,1
Gramd1b,0.15130547,1
Nedd8,0.1513022,1
Cenpj,0.15129134,1
Tor1a,0.15126301,1
Gm33926,0.1512626,1
Map2k3os,0.151235,1
Nlrp3,0.15121119,1
Gm39228,0.15120418,1
B430218F22Rik,0.15120308,1
Gm11100,0.15117474,1
Lrriq3,0.15117016,1
Mcu,0.15111433,1
Fbxw8,0.15109032,1
Pth1r,0.15107122,1
Arnt,0.15106721,1
Gm15492,0.15106554,1
Gm27201,0.15106323,1
Fam114a2,0.15106086,1
Htr7,0.15105827,1
Piezo1,0.15104197,1
Ccdc78,0.15103707,1
Gm15674,0.15100633,1
Gm32051,0.15100586,1
Tipin,0.15100335,1
Nbr1,0.15099621,1
Gm2245,0.1509087,1
Gm47664,0.15089668,1
Rtca,0.1508722,1
Arap1,0.15086886,1
Nit1,0.15086733,1
Sgpp1,0.15086608,1
Cyp51,0.15081811,1
Gm11714,0.1508152,1
Irf3,0.15080352,1
4933428P19Rik,0.15080306,1
Gm43568,0.15077904,1
Rnf170,0.15077446,1
Apbb1ip,0.15075675,1
Spopl,0.15073098,1
Pgpep1,0.1507192,1
Pstpip1,0.1507145,1
Zfp141,0.1507104,1
Gm14085,0.15069486,1
Rufy2,0.15067305,1
Nol8,0.15066841,1
Dctn5,0.15066394,1
Clba1,0.15065478,1
AW549877,0.1506419,1
Olfml2a,0.15063219,1
Pik3ip1,0.15062928,1
Gm43434,0.15061988,1
Pilrb2,0.15060154,1
Cpeb2,0.1505841,1
Il22ra2,0.15057574,1
Wnt5b,0.1505739,1
Sowahc,0.15055765,1
Tm9sf1,0.15055524,1
Tnfsf4,0.15052886,1
Tet1,0.15051554,1
Rnpc3,0.15048894,1
Fancb,0.15048379,1
Map3k20,0.15048316,1
Arf2,0.15046677,1
Sash3,0.15046418,1
Rpl29,0.15046161,1
Gm14455,0.15044169,1
Dr1,0.15033999,1
C2cd3,0.15025514,1
Ccdc107,0.15021527,1
Coq3,0.1501838,1
Phc1,0.15017915,1
Chic1,0.15013644,1
Crk,0.15012161,1
Zfp946,0.15011555,1
Plcb4,0.15011247,1
Hist1h2bf,0.15011053,1
Dgat2,0.15010482,1
Hdac8,0.15008786,1
Nosip,0.15005682,1
Hcls1,0.15002628,1
6430573P05Rik,0.14998809,1
Mrpl49,0.1499733,1
Ate1,0.14994201,1
Hsd17b10,0.14993691,1
Gm16973,0.1499272,1
Mtx1,0.14990462,1
Azin2,0.14988394,1
Syde2,0.1498818,1
Mef2a,0.1498385,1
Epb41l1,0.14982556,1
Fbxo46,0.14982365,1
Fcer1g,0.14982025,1
Bcl2l1,0.14981933,1
9530097N15Rik,0.14978983,1
Rasl11a,0.1497885,1
Ypel1,0.14975907,1
Slc25a10,0.14975467,1
Gm32856,0.14974774,1
Ak4,0.14970952,1
Rab3b,0.14968576,1
Gm37759,0.14968391,1
Zfyve26,0.14964312,1
Rc3h2,0.14963998,1
Tceal8,0.1496299,1
Tchp,0.14962387,1
Arl2,0.14961693,1
Aebp2,0.14960974,1
Zcchc8,0.14958365,1
Smco3,0.14955403,1
Napepld,0.14955288,1
Arhgef33,0.14954698,1
Gm46430,0.14953974,1
Sox10,0.1495394,1
Acot8,0.14949809,1
H3f3b,0.14948525,1
Klra7,0.14948103,1
Ap1s3,0.14945562,1
Gm48809,0.1494121,1
Clk3,0.14940012,1
Gm48684,0.14937982,1
Ptar1,0.14936689,1
Zfp410,0.14934082,1
Gm15708,0.1492806,1
Abtb2,0.14927372,1
Gm8909,0.14927083,1
Zfp740,0.14925072,1
Pacs2,0.1492215,1
Acat1,0.14921981,1
Sv2a,0.14921749,1
Cox19,0.14920367,1
Gm44759,0.14918905,1
Mtx3,0.14918564,1
BC024063,0.14917932,1
Scaper,0.14917111,1
Gm32479,0.14916955,1
Hgsnat,0.14916864,1
Rer1,0.14916836,1
Rnase4,0.14916508,1
Utp20,0.14914018,1
Bst1,0.14908637,1
Tmed3,0.1490655,1
Vcp,0.1490641,1
Gm13684,0.14906386,1
Birc3,0.14902773,1
Csf2ra,0.149,1
Kcnmb1,0.14896046,1
Gm16731,0.14894502,1
Aldh2,0.14891383,1
Gm49463,0.14890654,1
Arsb,0.14888972,1
Gm49980,0.14884174,1
Mucl3,0.14884011,1
Vhl,0.14880413,1
Pmaip1,0.14878957,1
Bhlha15,0.14876454,1
Rere,0.14875896,1
Vps13a,0.1487585,1
Mcmbp,0.14873557,1
Ccdc12,0.1487336,1
Kmt5c,0.1487321,1
Gm48027,0.14869799,1
Suv39h1,0.14868568,1
Abcc4,0.14867797,1
Ddx50,0.14866854,1
Prkacb,0.14866848,1
Rfx3,0.14866665,1
Mthfd1l,0.14865473,1
Wrap53,0.1486375,1
Gm45871,0.148614,1
Slc37a3,0.14859997,1
Ak5,0.1485725,1
Pura,0.14854996,1
Gm50322,0.14854802,1
Cox20,0.1485432,1
Ap1g2,0.14854158,1
Dennd3,0.14853624,1
Notch4,0.14852564,1
Sipa1l2,0.14852002,1
Ntf5,0.14851801,1
Spint1,0.14851175,1
Coq10b,0.14850834,1
Cdiptos,0.14850755,1
B4galt6,0.14850712,1
Rnf31,0.14850445,1
Gm19569,0.14848319,1
4921531C22Rik,0.14846218,1
Pogk,0.1484399,1
Maff,0.14843862,1
Ccna2,0.14843786,1
Dsc1,0.14842035,1
9330159M07Rik,0.14837512,1
Sfpq,0.14832808,1
Zfp639,0.148321,1
Mfsd5,0.14830366,1
Naa60,0.14830214,1
Sugct,0.14830178,1
Hnrnpf,0.14826702,1
Slc37a2,0.14826582,1
Pkib,0.1482641,1
Gk5,0.14825207,1
Hist1h2ad,0.14823367,1
Psmd6,0.14821658,1
Zfp330,0.14820674,1
Cyren,0.14817971,1
Nacc2,0.14817886,1
Fam120a,0.14817227,1
Gm34106,0.14814489,1
Amz2,0.14812079,1
Mcmdc2,0.14804618,1
Nfe2,0.14803687,1
Dynlt3,0.14801463,1
Cgref1,0.14799583,1
Hmmr,0.14797977,1
Ftl1,0.14796862,1
C2cd2,0.14795977,1
Atp2a1,0.14794149,1
Zfp281,0.14792831,1
Xpo5,0.14792565,1
Gm1976,0.14791557,1
Ywhah,0.14791095,1
Nudt11,0.14790857,1
Il15,0.14789534,1
Vars2,0.14789109,1
Spns1,0.14787608,1
Trav10,0.14787222,1
Uri1,0.14784673,1
Arpc4,0.14784108,1
Zfp280b,0.1478408,1
5730455P16Rik,0.14781949,1
Nudt15,0.14781393,1
Ctbp1,0.1477581,1
Fv1,0.14773749,1
A930024E05Rik,0.14771615,1
Esf1,0.14766982,1
Zfyve9,0.14765939,1
Insyn2b,0.1476482,1
Tefm,0.14763573,1
Tst,0.14758056,1
Cntrob,0.14757662,1
Prmt6,0.14756966,1
Rps29,0.14756356,1
Lrrc41,0.14754336,1
Rbm25,0.14752011,1
Ubb,0.14750469,1
Psmd1,0.1474647,1
Sarm1,0.14744905,1
Abraxas2,0.14743645,1
Plxdc1,0.147399,1
Rpl30,0.14738123,1
Stk25,0.14737016,1
Ido1,0.14736867,1
Fndc3b,0.14736128,1
Slf2,0.147334,1
Gpr68,0.14732265,1
Vezt,0.14729322,1
Sh3rf1,0.14728123,1
BC049762,0.14725119,1
Cd28,0.14724971,1
Chml,0.14724278,1
Nudt16,0.14722499,1
A430018G15Rik,0.14718726,1
Sp100,0.14718616,1
Ankrd40,0.14718482,1
Gjc1,0.14717205,1
Qsox1,0.14715494,1
AI467606,0.14711034,1
Tspyl3,0.14710645,1
St3gal2,0.1470874,1
Mustn1,0.14708641,1
Slc29a3,0.1470856,1
Sh2d3c,0.14706486,1
B230303O12Rik,0.1470565,1
Ubald2,0.14704777,1
Tmem237,0.14703411,1
Ruvbl2,0.14702302,1
Trak2,0.14699021,1
Nme6,0.14698893,1
Socs2,0.1469817,1
Sdha,0.14697737,1
Atp2a2,0.1469739,1
Smg6,0.14693151,1
Gm34150,0.14691466,1
Gm27042,0.14689511,1
Gdi2,0.1468901,1
Foxj2,0.14686818,1
Sf3a1,0.1468252,1
C030029H02Rik,0.14682499,1
4930540M05Rik,0.14682257,1
Rabgap1,0.14682093,1
Pias3,0.1468117,1
Pip5k1c,0.14680506,1
Sppl2a,0.14680156,1
Rcn1,0.14678237,1
Pik3cd,0.14675914,1
Midn,0.1467531,1
Bcl2l2,0.14673203,1
Hist1h4j,0.14669254,1
Kctd6,0.14669146,1
Tbc1d30,0.14668073,1
Tut7,0.14667118,1
St7l,0.1466669,1
P3h4,0.14666349,1
Mir17hg,0.14664876,1
Lysmd4,0.14658336,1
Csgalnact2,0.14657392,1
Ninj1,0.14654921,1
Slain1,0.1465335,1
Fam149a,0.14652088,1
Col11a1,0.14650488,1
Alkbh2,0.14649992,1
Syt14,0.14646575,1
Crybg2,0.14643326,1
Zfp160,0.1464196,1
Zfr,0.1464184,1
Trmt61b,0.14640927,1
Usp7,0.14639722,1
Stxbp5,0.14638552,1
H1foo,0.1463804,1
Ccdc92,0.14637718,1
Pbrm1,0.14637327,1
Spag6l,0.1463556,1
Nod1,0.14635506,1
Ssna1,0.14634937,1
Ccdc51,0.14634776,1
1110059G10Rik,0.14633983,1
0610009L18Rik,0.14630954,1
Rln3,0.14630775,1
Slc39a8,0.14630161,1
Tmem82,0.14628603,1
Coro1b,0.14627004,1
Cog6,0.14626878,1
Dcp1a,0.1462653,1
Gm4419,0.14622968,1
Rps27a,0.14622901,1
C9orf72,0.14620335,1
Nthl1,0.14619824,1
Zfp426,0.1461849,1
Mgll,0.14613043,1
Rnft1,0.1461217,1
Prkcq,0.14606556,1
Haus3,0.14605637,1
Gm10143,0.14604276,1
Hsf1,0.14601868,1
Fkbp11,0.14600024,1
Ptprs,0.14599967,1
Rgs3,0.14599317,1
Gm42918,0.14598534,1
Gm15787,0.14597884,1
Tmem37,0.14596516,1
Gm47469,0.14595735,1
Begain,0.1459548,1
Gm47644,0.1459326,1
Mapk8ip3,0.14591369,1
Ppp2r3d,0.14591283,1
Bach1,0.14591095,1
Snx24,0.14588842,1
Neo1,0.14586517,1
Abhd16a,0.14585814,1
Enc1,0.14585567,1
Zbed4,0.1458514,1
Il2,0.14583759,1
Gm46404,0.14583358,1
Bbs10,0.14582945,1
Nphp3,0.14581743,1
Eif3f,0.14580588,1
Hmgb1,0.14578694,1
Ifi211,0.14578132,1
Zdhhc8,0.14576234,1
Mpped2,0.14575243,1
Ufd1,0.1457442,1
Rnf225,0.14573395,1
Lrp5,0.14573194,1
Dyrk1b,0.14570388,1
Sik1,0.1456854,1
Gm37240,0.14568484,1
Wdr4,0.1456752,1
Gramd4,0.14566886,1
Baiap3,0.14566866,1
4930513N10Rik,0.14563996,1
Baiap2,0.14562522,1
Gm37065,0.14562425,1
Mtmr1,0.14562076,1
Alpk2,0.14561456,1
Pla2g4c,0.14560387,1
Gmpr2,0.14560233,1
Pole2,0.14558819,1
Lyz2,0.14558285,1
Dnajc21,0.14556688,1
Arl16,0.14556353,1
Polrmt,0.14554541,1
Gm15535,0.14549199,1
Camkv,0.14545892,1
Sufu,0.14545722,1
Usb1,0.14542422,1
D030047H15Rik,0.14540122,1
Ust,0.14539535,1
Dctn4,0.14538655,1
Mtus1,0.14536805,1
Zfp971,0.14536732,1
1700105P06Rik,0.1453546,1
Nme4,0.14534953,1
Tab3,0.14529309,1
Arhgap15,0.145283,1
Zfp781,0.14522651,1
Myom3,0.1452259,1
Gimap5,0.14522251,1
Sltm,0.14521043,1
Mdm2,0.14517578,1
Tmem80,0.14510775,1
Cdc25a,0.14510538,1
Trmt10b,0.14510034,1
4930534H18Rik,0.14509995,1
Trbv19,0.14504062,1
Itgae,0.14502323,1
Armh3,0.14500889,1
Ppef2,0.1450074,1
Armc8,0.14499064,1
Gm15821,0.14498988,1
Tubb2b,0.14497721,1
Prdm10,0.1449332,1
Ppp1r37,0.14491895,1
Esd,0.1449175,1
Rrm2b,0.14491265,1
Mapk8ip2,0.14491004,1
Il13,0.14490315,1
Bpnt1,0.1448807,1
Brd9,0.144869,1
Gm16982,0.14486349,1
Afg3l1,0.14481255,1
Bin3,0.14481184,1
Pus7l,0.14480782,1
Sri,0.14479668,1
Gorasp1,0.14478698,1
Nr2c1,0.14475556,1
Abca1,0.14473854,1
Gm14123,0.14472598,1
Ms4a4d,0.14469783,1
Pde3b,0.14469749,1
Dnaaf4,0.14469661,1
F730043M19Rik,0.14469463,1
Arid2,0.14468385,1
Ptges3l,0.14467698,1
Card9,0.14464366,1
BC065397,0.14462185,1
Ankrd33b,0.14461727,1
Casc1,0.14457408,1
Fance,0.14456381,1
Lins1,0.14454933,1
Hist1h3f,0.14454466,1
Car6,0.14451721,1
Rnf4,0.14444712,1
Sod1,0.14443576,1
L1cam,0.14443387,1
Socs4,0.14443204,1
Mmab,0.14443193,1
Taf11,0.14442797,1
AC166172.1,0.14442104,1
Spen,0.14440617,1
Sh2d1a,0.14437686,1
2310047D07Rik,0.14436643,1
Anxa5,0.14435714,1
Tnfrsf25,0.14435306,1
Rslcan18,0.14435263,1
Zmynd19,0.14432979,1
Cyb5d1,0.14432687,1
E430024P14Rik,0.14432482,1
Gm9895,0.14429425,1
Atpaf1,0.14429197,1
Gm30082,0.14428973,1
Gm9958,0.14428097,1
Chchd6,0.14426455,1
Ppp1r9b,0.14426218,1
Tbc1d16,0.14424974,1
Siae,0.14421575,1
Gga1,0.1442072,1
4933423P22Rik,0.14419498,1
Soat1,0.14419389,1
Iqsec1,0.14416644,1
Myo3b,0.14416404,1
Per1,0.14413199,1
Ldah,0.14411199,1
Ccnl1,0.14410572,1
Apol8,0.14405277,1
E130208F15Rik,0.14405017,1
Gm46440,0.14404854,1
Enpp4,0.14404231,1
Cog7,0.14403804,1
Brd4,0.14400235,1
Zfp106,0.14397003,1
Eif4e3,0.14395574,1
Fbxo45,0.1439493,1
Map3k10,0.1439151,1
Mab21l2,0.14387183,1
4930555B11Rik,0.14386788,1
Gm21887,0.14382976,1
Foxp1,0.14380017,1
Znrf3,0.14377601,1
Smim27,0.14375532,1
Clint1,0.14374116,1
Dzip1,0.14373738,1
Foxf1,0.14372608,1
Nos1ap,0.14371873,1
Zdhhc1,0.14369771,1
Dcps,0.14368905,1
Gm20667,0.14367469,1
Atl1,0.14367135,1
Ube2e2,0.14366259,1
Acad12,0.14364849,1
Rasgef1a,0.14363202,1
Slc12a7,0.14363174,1
Zc3hav1l,0.14361249,1
Zfp952,0.1436097,1
Cldn34c1,0.14360876,1
Eif6,0.14360476,1
Themis,0.14359595,1
Gm14029,0.14358133,1
Pm20d2,0.14357612,1
Tbc1d22b,0.14356153,1
Ninj2,0.14355092,1
Lhfpl2,0.1435493,1
1810021B22Rik,0.14348988,1
Gm19276,0.14348717,1
Il3ra,0.143477,1
Gm16124,0.14347678,1
Rin2,0.14347164,1
Hadha,0.14346397,1
Szt2,0.1434568,1
Cpt1a,0.14344473,1
Zscan26,0.14343321,1
Fam160b2,0.14341821,1
Arl5c,0.1433994,1
Fam221b,0.14333357,1
Ak1,0.14333291,1
Fam219b,0.14332971,1
Hist1h2bp,0.14332491,1
Ulk2,0.14331591,1
Mrm2,0.1433094,1
Plekho2,0.14327991,1
Gm14268,0.1432423,1
4930455G09Rik,0.14323628,1
Zmat1,0.14322458,1
9030025P20Rik,0.14322445,1
Gm45081,0.14322285,1
Rrs1,0.14321221,1
Mlkl,0.14319666,1
Klc3,0.14318685,1
Zc3h12d,0.14317526,1
Msantd2,0.14316428,1
Plppr2,0.1431455,1
Ndufb3,0.1431454,1
Bckdha,0.14313301,1
Gan,0.14312212,1
Med23,0.14311652,1
Tex52,0.14309753,1
Prickle4,0.14309412,1
Mpzl2,0.1430727,1
Parp10,0.14306249,1
Zfp398,0.14301775,1
Aoc2,0.14301068,1
Timm21,0.14301035,1
Klc1,0.14297183,1
Scaf11,0.1429545,1
Dda1,0.14293124,1
Snap23,0.14292186,1
Amigo1,0.14288658,1
Fbxo4,0.14288193,1
Prnp,0.14284243,1
Skil,0.14283359,1
Aurkb,0.1428143,1
Adgrg1,0.14281407,1
Slc43a3,0.14280815,1
Atp1a1,0.14279576,1
Klrg1,0.14278434,1
Vmn2r97,0.14278188,1
1700124L16Rik,0.14275643,1
Pnpla7,0.14274852,1
Atn1,0.14272635,1
Gpr137,0.14270273,1
Tapt1,0.14267807,1
Tent5a,0.14267457,1
Pou5f1,0.14267449,1
Rheb,0.14266293,1
Ptcd1,0.14265579,1
Tmem205,0.14262496,1
C1qtnf6,0.14261784,1
Cfap74,0.14261529,1
Rnf26,0.14260691,1
Ndufs1,0.14259315,1
Stim2,0.14255849,1
Gm26944,0.14254528,1
Ss18,0.14252825,1
Ttk,0.14252754,1
Gng10,0.1425251,1
Dock1,0.14252463,1
4732491K20Rik,0.14251962,1
Trav1,0.14251877,1
Smpdl3b,0.14249727,1
Gm16279,0.1424952,1
Bloc1s6os,0.14249381,1
Tmprss11c,0.14248762,1
Elf2,0.14247517,1
Mphosph8,0.14246985,1
Polr1b,0.14246666,1
Prep,0.14244936,1
Gm16023,0.14244641,1
Cdkl2,0.14243728,1
Ndufa7,0.1424322,1
Apopt1,0.14242361,1
Kif21b,0.14241356,1
Dusp7,0.14238697,1
Serpinh1,0.14235085,1
Osgep,0.1423084,1
Zfp451,0.14229648,1
March1,0.14228734,1
Lmf2,0.1422869,1
Kif1b,0.14228038,1
Slc25a28,0.14227527,1
Tmem154,0.14225744,1
Fibp,0.14224382,1
Ogfod1,0.1422079,1
Lgals2,0.14219743,1
9330179D12Rik,0.1421957,1
Pfkfb3,0.14218466,1
Kalrn,0.14217825,1
Rnf103,0.1421608,1
Isy1,0.14214657,1
Esr1,0.14213915,1
Zcchc10,0.14210021,1
Adgrl2,0.14207855,1
Cdc25c,0.14207089,1
Cotl1,0.1420629,1
Gm31107,0.14206102,1
Slc25a5,0.14205587,1
Tmem25,0.1420477,1
Map3k14,0.1420156,1
Slc1a5,0.14200069,1
Ptgs2,0.14199679,1
Mkln1,0.14199403,1
Ptgfrn,0.14198823,1
Cebpb,0.14197385,1
Gm20522,0.14196701,1
Pik3cb,0.14195712,1
Dnajb13,0.14195386,1
Nefm,0.14194593,1
Hist1h2ao,0.14194532,1
Slc25a15,0.14193048,1
Pdzk1,0.14190558,1
Cc2d1a,0.14188337,1
Unk,0.1418777,1
Nfya,0.14186834,1
Eps15l1,0.14185227,1
Maneal,0.1418297,1
Gal3st1,0.14182732,1
Gm50092,0.14182644,1
Prex1,0.1418073,1
Lsm7,0.14178799,1
Gm27240,0.14178644,1
9330160F10Rik,0.14177577,1
Cd8a,0.14177085,1
Fam104a,0.14176746,1
Gucd1,0.14176194,1
Gm11767,0.14174597,1
Rpgrip1,0.14174153,1
Tbxa2r,0.14173257,1
Stx18,0.14171931,1
Cnot7,0.14170727,1
Nae1,0.14169598,1
Mgme1,0.14168943,1
Arid5b,0.14168611,1
Nmrk1,0.14166586,1
Tmem230,0.14166115,1
Gm31881,0.14165024,1
AU021092,0.14164434,1
Epn2,0.14164114,1
Ccnt2,0.14162841,1
Srsf11,0.1416271,1
Eml6,0.141612,1
Vps8,0.14160597,1
Mbd2,0.14159659,1
Nckipsd,0.14158502,1
Cdt1,0.14157976,1
Fggy,0.14155501,1
Cdkn2aip,0.14154685,1
Zbtb34,0.14154145,1
Gm13610,0.14152285,1
Pdf,0.14150023,1
Zcchc14,0.14148974,1
Rrbp1,0.14145318,1
Leprot,0.14144313,1
4930455C13Rik,0.14144269,1
Bloc1s1,0.14143395,1
Gcnt1,0.14142531,1
Gm9828,0.14142331,1
Thumpd1,0.14139345,1
Stk26,0.14137231,1
Otud1,0.14136921,1
Mtmr6,0.1413475,1
Dcbld1,0.1413046,1
Lratd1,0.14125109,1
Smad3,0.14123973,1
Syce2,0.14118809,1
Zcwpw1,0.14117259,1
Olfr1444,0.1411321,1
Pycr1,0.14109144,1
Zfp991,0.14104459,1
Actr5,0.14100745,1
Wdr25,0.14100164,1
Agfg2,0.14098552,1
Il15ra,0.14095582,1
Man1b1,0.14093779,1
Ccdc157,0.14092518,1
Nostrin,0.1408928,1
Dnm1l,0.14085956,1
Hcn2,0.14085945,1
Pick1,0.14083824,1
Hdac1,0.14083757,1
Nfkbid,0.14080648,1
Homer3,0.14076234,1
Gm49871,0.14071807,1
Dis3l2,0.1407087,1
Hyal1,0.14070512,1
Ephx4,0.14070134,1
Zfp260,0.14069368,1
Matn2,0.1406816,1
Gabrb1,0.14067647,1
1700041G16Rik,0.14065781,1
Gatm,0.14062896,1
Lrrd1,0.1405998,1
Ankrd39,0.14059468,1
Trex1,0.14059311,1
Shc1,0.14057022,1
Kctd4,0.14056453,1
Pak1,0.14056319,1
Uba1,0.14055908,1
Pak6,0.14055574,1
Olfr99,0.14055268,1
S1pr2,0.14052051,1
Trav14-2,0.14049621,1
Jaml,0.14048085,1
Rlf,0.14046751,1
Hdac2,0.1404566,1
Arid1a,0.14045398,1
Icos,0.14044446,1
Zbtb20,0.14043954,1
Zswim5,0.1404115,1
Cyba,0.14039783,1
1810034E14Rik,0.1403931,1
Nudt13,0.14039174,1
Ehd2,0.140358,1
Zfp182,0.14035453,1
Gm43387,0.14035124,1
Sept10,0.1402856,1
Rtn4ip1,0.14027214,1
Hinfp,0.14027172,1
Acot2,0.14026788,1
Slc14a1,0.14026119,1
Gm15938,0.14024717,1
Zfp229,0.14024502,1
Rsbn1,0.14023468,1
Mst1,0.14022559,1
Mafa,0.14019486,1
B230307C23Rik,0.14018191,1
Bcl2l13,0.14017318,1
Scoc,0.14014846,1
E030030I06Rik,0.14013574,1
Dynll2,0.140126,1
Mrpl37,0.14010024,1
Kif1c,0.14009069,1
E130307A14Rik,0.14008452,1
Foxp4,0.14008184,1
Setx,0.14007697,1
Ccdc17,0.14007129,1
Gm47552,0.14006604,1
Sh2d1b1,0.14005838,1
Ndufb9,0.14002043,1
Clec4n,0.14001693,1
Czib,0.13999459,1
Srsf3,0.13996747,1
Ankrd29,0.13996686,1
Ly6k,0.13995975,1
Jmjd8,0.13995886,1
Chtf8,0.13993429,1
Tub,0.13992277,1
Got1,0.13988379,1
Gm49797,0.13988051,1
Gm13185,0.13982174,1
Tmem79,0.13980448,1
Osmr,0.13979442,1
Rptor,0.13979264,1
F11r,0.13978572,1
Ceacam1,0.13978517,1
Foxn2,0.13976456,1
Zfp933,0.13975368,1
Slc25a17,0.13972872,1
Zfp39,0.13971321,1
Mfsd2a,0.13970068,1
Caml,0.13966575,1
Dnajc27,0.13964242,1
4933404O12Rik,0.13963777,1
Maml3,0.1396327,1
Gm44081,0.1396271,1
Nrcam,0.13961394,1
Gm17690,0.13961308,1
Nt5dc1,0.13960624,1
Alas1,0.13960367,1
Ndufs5,0.13960019,1
Cep350,0.13959858,1
Gss,0.13959017,1
Trim21,0.13958569,1
Gm17017,0.13957334,1
Stard8,0.13956998,1
Map2k2,0.13956587,1
Acap2,0.1395511,1
Rnd1,0.13953477,1
Pex26,0.13951625,1
Dcun1d3,0.13946652,1
Alg12,0.13946219,1
Snrpa,0.13943595,1
Creld1,0.13941213,1
Tgds,0.13938779,1
Ndufaf2,0.13938652,1
Bmpr2,0.13937227,1
Gm16132,0.13936791,1
Mfsd4b5,0.13935354,1
Camkmt,0.13933517,1
1810013L24Rik,0.13932881,1
Dctn2,0.13931125,1
Brsk2,0.13930139,1
Polr3a,0.13927415,1
BC043934,0.13925213,1
Mllt6,0.13922113,1
Cd40lg,0.13921872,1
Xlr,0.13921326,1
Gm28592,0.1392125,1
Gsk3a,0.13920315,1
Aimp2,0.13917983,1
Tesk2,0.13916837,1
Ltb4r2,0.13916376,1
Zfp992,0.1391622,1
Pbx2,0.13915922,1
Zfp787,0.13911527,1
Mcur1,0.13909453,1
Nap1l4,0.13908108,1
Jrk,0.13908002,1
Fdxr,0.13904549,1
Fbxo6,0.13904223,1
Dtwd2,0.1390143,1
Casz1,0.1390124,1
Cacfd1,0.13900732,1
Med25,0.13898076,1
Fbxl17,0.1389695,1
Poc5,0.13894247,1
Efemp2,0.13892862,1
Camk4,0.13890922,1
Dhrs13os,0.13888724,1
Plbd1,0.13887641,1
Aldh1l1,0.1388729,1
Nfix,0.13887143,1
H2-D1,0.13883422,1
Gatd3a,0.13882363,1
Mplkip,0.13882282,1
Lage3,0.13882096,1
Gemin6,0.13881332,1
Slc16a6,0.13880175,1
Ankrd61,0.13878922,1
Mgl2,0.13876471,1
Adam3,0.13876009,1
Hdhd2,0.13875398,1
Rcl1,0.13874607,1
Gm16224,0.13874422,1
Pomp,0.13874106,1
C2cd2l,0.1387361,1
Tmlhe,0.13872133,1
Gm47079,0.13871804,1
Nbdy,0.13871063,1
Mitd1,0.13871,1
U2surp,0.13868155,1
Fars2,0.1386728,1
Gpatch11,0.13866597,1
Syne2,0.13866177,1
Gm20512,0.13863964,1
E230013L22Rik,0.13862951,1
K230015D01Rik,0.13857082,1
Ubr2,0.13854373,1
Snx10,0.13853782,1
Zfp653,0.13851564,1
Plau,0.1385095,1
Gm13031,0.13845679,1
Ifngas1,0.13843848,1
Zfp473,0.13843724,1
Mybl1,0.13842343,1
Fam20c,0.1383964,1
Dtnbp1,0.13839573,1
Camta1,0.13838589,1
Clk2,0.13837112,1
